symbol,fund_name,observed_at,market_date,last_price,nav,nav_bubble
تابش,صندوق س.کالای تابان تمدن,2024-07-21 12:00:00+03:30,2024-07-21,14180.0,14187.0,-0.0493409459364206
تابش,صندوق س.کالای تابان تمدن,2024-07-22 12:00:00+03:30,2024-07-22,14247.0,14199.0,0.3380519754912318
تابش,صندوق س.کالای تابان تمدن,2024-07-23 12:00:00+03:30,2024-07-23,14367.0,14439.0,-0.4986494909619779
تابش,صندوق س.کالای تابان تمدن,2024-07-24 12:00:00+03:30,2024-07-24,14347.0,14445.0,-0.6784354447905849
تابش,صندوق س.کالای تابان تمدن,2024-07-27 12:00:00+03:30,2024-07-27,14407.0,14436.0,-0.2008866722083679
تابش,صندوق س.کالای تابان تمدن,2024-07-29 12:00:00+03:30,2024-07-29,14700.0,14641.0,0.4029779386653917
تابش,صندوق س.کالای تابان تمدن,2024-07-30 12:00:00+03:30,2024-07-30,14799.0,14723.0,0.5161991441961558
تابش,صندوق س.کالای تابان تمدن,2024-07-31 12:00:00+03:30,2024-07-31,15040.0,15047.0,-0.0465209011763142
تابش,صندوق س.کالای تابان تمدن,2024-08-03 12:00:00+03:30,2024-08-03,15549.0,15480.0,0.4457364341085271
تابش,صندوق س.کالای تابان تمدن,2024-08-04 12:00:00+03:30,2024-08-04,15246.0,15315.0,-0.4505386875612144
تابش,صندوق س.کالای تابان تمدن,2024-08-05 12:00:00+03:30,2024-08-05,15221.0,15264.0,-0.2817085953878406
تابش,صندوق س.کالای تابان تمدن,2024-08-06 12:00:00+03:30,2024-08-06,15220.0,15226.0,-0.0394062787337449
تابش,صندوق س.کالای تابان تمدن,2024-08-10 12:00:00+03:30,2024-08-10,15000.0,15064.0,-0.4248539564524694
تابش,صندوق س.کالای تابان تمدن,2024-08-11 12:00:00+03:30,2024-08-11,14873.0,14788.0,0.574790370570733
تابش,صندوق س.کالای تابان تمدن,2024-08-12 12:00:00+03:30,2024-08-12,14927.0,14892.0,0.2350255170561375
تابش,صندوق س.کالای تابان تمدن,2024-08-13 12:00:00+03:30,2024-08-13,14801.0,14812.0,-0.0742641101809343
تابش,صندوق س.کالای تابان تمدن,2024-08-14 12:00:00+03:30,2024-08-14,14878.0,14814.0,0.4320237613068718
تابش,صندوق س.کالای تابان تمدن,2024-08-17 12:00:00+03:30,2024-08-17,14716.0,14656.0,0.4093886462882096
تابش,صندوق س.کالای تابان تمدن,2024-08-18 12:00:00+03:30,2024-08-18,14658.0,14726.0,-0.4617683009642808
تابش,صندوق س.کالای تابان تمدن,2024-08-19 12:00:00+03:30,2024-08-19,14874.0,14985.0,-0.7407407407407408
تابش,صندوق س.کالای تابان تمدن,2024-08-20 12:00:00+03:30,2024-08-20,14961.0,14966.0,-0.0334090605372176
تابش,صندوق س.کالای تابان تمدن,2024-08-21 12:00:00+03:30,2024-08-21,15029.0,14999.0,0.2000133342222815
تابش,صندوق س.کالای تابان تمدن,2024-08-24 12:00:00+03:30,2024-08-24,15111.0,15077.0,0.2255090535252371
تابش,صندوق س.کالای تابان تمدن,2024-08-26 12:00:00+03:30,2024-08-26,15279.0,15311.0,-0.2090000653125203
تابش,صندوق س.کالای تابان تمدن,2024-08-27 12:00:00+03:30,2024-08-27,15129.0,15048.0,0.5382775119617225
تابش,صندوق س.کالای تابان تمدن,2024-08-28 12:00:00+03:30,2024-08-28,15190.0,15185.0,0.032927230819888
تابش,صندوق س.کالای تابان تمدن,2024-08-31 12:00:00+03:30,2024-08-31,15220.0,15259.0,-0.2555868667671538
تابش,صندوق س.کالای تابان تمدن,2024-09-01 12:00:00+03:30,2024-09-01,15254.0,15345.0,-0.5930270446399478
تابش,صندوق س.کالای تابان تمدن,2024-09-03 12:00:00+03:30,2024-09-03,15280.0,15374.0,-0.6114218810979576
تابش,صندوق س.کالای تابان تمدن,2024-09-07 12:00:00+03:30,2024-09-07,15193.0,15158.0,0.2309011742974007
تابش,صندوق س.کالای تابان تمدن,2024-09-08 12:00:00+03:30,2024-09-08,15140.0,15154.0,-0.0923848488847828
تابش,صندوق س.کالای تابان تمدن,2024-09-09 12:00:00+03:30,2024-09-09,15190.0,15261.0,-0.4652381888473887
تابش,صندوق س.کالای تابان تمدن,2024-09-10 12:00:00+03:30,2024-09-10,15270.0,15277.0,-0.0458205144989199
تابش,صندوق س.کالای تابان تمدن,2024-09-11 12:00:00+03:30,2024-09-11,15388.0,15405.0,-0.1103537812398572
تابش,صندوق س.کالای تابان تمدن,2024-09-14 12:00:00+03:30,2024-09-14,15540.0,15582.0,-0.2695417789757413
تابش,صندوق س.کالای تابان تمدن,2024-09-15 12:00:00+03:30,2024-09-15,15499.0,15468.0,0.2004137574347039
تابش,صندوق س.کالای تابان تمدن,2024-09-16 12:00:00+03:30,2024-09-16,15542.0,15551.0,-0.057874091698283
تابش,صندوق س.کالای تابان تمدن,2024-09-17 12:00:00+03:30,2024-09-17,15590.0,15632.0,-0.2686796315250768
تابش,صندوق س.کالای تابان تمدن,2024-09-18 12:00:00+03:30,2024-09-18,15630.0,15695.0,-0.414144632048423
تابش,صندوق س.کالای تابان تمدن,2024-09-22 12:00:00+03:30,2024-09-22,15880.0,15977.0,-0.6071227389372222
تابش,صندوق س.کالای تابان تمدن,2024-09-23 12:00:00+03:30,2024-09-23,16048.0,16187.0,-0.8587137826651017
تابش,صندوق س.کالای تابان تمدن,2024-09-24 12:00:00+03:30,2024-09-24,16300.0,16520.0,-1.331719128329298
تابش,صندوق س.کالای تابان تمدن,2024-09-25 12:00:00+03:30,2024-09-25,16120.0,16394.0,-1.6713431743320728
تابش,صندوق س.کالای تابان تمدن,2024-09-28 12:00:00+03:30,2024-09-28,16892.0,17131.0,-1.3951316327126262
تابش,صندوق س.کالای تابان تمدن,2024-09-29 12:00:00+03:30,2024-09-29,16617.0,16665.0,-0.288028802880288
تابش,صندوق س.کالای تابان تمدن,2024-09-30 12:00:00+03:30,2024-09-30,16535.0,16517.0,0.1089786280801598
تابش,صندوق س.کالای تابان تمدن,2024-10-01 12:00:00+03:30,2024-10-01,16785.0,16711.0,0.4428220932320028
تابش,صندوق س.کالای تابان تمدن,2024-10-02 12:00:00+03:30,2024-10-02,17130.0,17095.0,0.2047382275519157
تابش,صندوق س.کالای تابان تمدن,2024-10-05 12:00:00+03:30,2024-10-05,17332.0,17279.0,0.3067307135829619
تابش,صندوق س.کالای تابان تمدن,2024-10-06 12:00:00+03:30,2024-10-06,17693.0,17536.0,0.895301094890511
تابش,صندوق س.کالای تابان تمدن,2024-10-07 12:00:00+03:30,2024-10-07,17429.0,17375.0,0.3107913669064748
تابش,صندوق س.کالای تابان تمدن,2024-10-08 12:00:00+03:30,2024-10-08,17236.0,17331.0,-0.5481507125959264
تابش,صندوق س.کالای تابان تمدن,2024-10-09 12:00:00+03:30,2024-10-09,17253.0,17070.0,1.0720562390158173
تابش,صندوق س.کالای تابان تمدن,2024-10-12 12:00:00+03:30,2024-10-12,17228.0,17111.0,0.6837706738355444
تابش,صندوق س.کالای تابان تمدن,2024-10-13 12:00:00+03:30,2024-10-13,17350.0,17311.0,0.2252902778580093
تابش,صندوق س.کالای تابان تمدن,2024-10-14 12:00:00+03:30,2024-10-14,17655.0,17663.0,-0.0452924191813395
تابش,صندوق س.کالای تابان تمدن,2024-10-15 12:00:00+03:30,2024-10-15,17490.0,17396.0,0.5403541043918142
تابش,صندوق س.کالای تابان تمدن,2024-10-16 12:00:00+03:30,2024-10-16,17741.0,17729.0,0.0676857126741496
تابش,صندوق س.کالای تابان تمدن,2024-10-19 12:00:00+03:30,2024-10-19,18240.0,18041.0,1.1030430685660442
تابش,صندوق س.کالای تابان تمدن,2024-10-20 12:00:00+03:30,2024-10-20,18478.0,18231.0,1.354835170862816
تابش,صندوق س.کالای تابان تمدن,2024-10-21 12:00:00+03:30,2024-10-21,18485.0,18329.0,0.8511102624256642
تابش,صندوق س.کالای تابان تمدن,2024-10-22 12:00:00+03:30,2024-10-22,18660.0,18660.0,0.0
تابش,صندوق س.کالای تابان تمدن,2024-10-23 12:00:00+03:30,2024-10-23,19260.0,19198.0,0.3229503073236795
تابش,صندوق س.کالای تابان تمدن,2024-10-26 12:00:00+03:30,2024-10-26,17618.0,18283.0,-3.637258655581688
تابش,صندوق س.کالای تابان تمدن,2024-10-27 12:00:00+03:30,2024-10-27,18101.0,18586.0,-2.609491014742279
تابش,صندوق س.کالای تابان تمدن,2024-10-28 12:00:00+03:30,2024-10-28,18687.0,18791.0,-0.5534564419136822
تابش,صندوق س.کالای تابان تمدن,2024-10-29 12:00:00+03:30,2024-10-29,19098.0,19037.0,0.3204286389662236
تابش,صندوق س.کالای تابان تمدن,2024-10-30 12:00:00+03:30,2024-10-30,19145.0,19349.0,-1.054318052612538
تابش,صندوق س.کالای تابان تمدن,2024-11-02 12:00:00+03:30,2024-11-02,19300.0,19441.0,-0.7252713337791266
تابش,صندوق س.کالای تابان تمدن,2024-11-03 12:00:00+03:30,2024-11-03,19500.0,19659.0,-0.8087898672363804
تابش,صندوق س.کالای تابان تمدن,2024-11-04 12:00:00+03:30,2024-11-04,18928.0,19218.0,-1.5090019773129355
تابش,صندوق س.کالای تابان تمدن,2024-11-05 12:00:00+03:30,2024-11-05,18907.0,19188.0,-1.4644569522618305
تابش,صندوق س.کالای تابان تمدن,2024-11-06 12:00:00+03:30,2024-11-06,19339.0,19420.0,-0.4170957775489186
تابش,صندوق س.کالای تابان تمدن,2024-11-09 12:00:00+03:30,2024-11-09,18774.0,19014.0,-1.2622278321236984
تابش,صندوق س.کالای تابان تمدن,2024-11-10 12:00:00+03:30,2024-11-10,18219.0,18509.0,-1.5668053379437032
تابش,صندوق س.کالای تابان تمدن,2024-11-11 12:00:00+03:30,2024-11-11,17610.0,17999.0,-2.161231179509973
تابش,صندوق س.کالای تابان تمدن,2024-11-12 12:00:00+03:30,2024-11-12,17919.0,17867.0,0.291039346280853
تابش,صندوق س.کالای تابان تمدن,2024-11-13 12:00:00+03:30,2024-11-13,18309.0,18418.0,-0.5918123574763818
تابش,صندوق س.کالای تابان تمدن,2024-11-16 12:00:00+03:30,2024-11-16,17936.0,18043.0,-0.593027767001053
تابش,صندوق س.کالای تابان تمدن,2024-11-17 12:00:00+03:30,2024-11-17,18034.0,18018.0,0.0888000888000888
تابش,صندوق س.کالای تابان تمدن,2024-11-18 12:00:00+03:30,2024-11-18,18137.0,18111.0,0.1435591629396499
تابش,صندوق س.کالای تابان تمدن,2024-11-19 12:00:00+03:30,2024-11-19,18644.0,18688.0,-0.235445205479452
تابش,صندوق س.کالای تابان تمدن,2024-11-20 12:00:00+03:30,2024-11-20,18750.0,18760.0,-0.0533049040511727
تابش,صندوق س.کالای تابان تمدن,2024-11-23 12:00:00+03:30,2024-11-23,19366.0,19519.0,-0.7838516317434294
تابش,صندوق س.کالای تابان تمدن,2024-11-24 12:00:00+03:30,2024-11-24,18862.0,19001.0,-0.7315404452397243
تابش,صندوق س.کالای تابان تمدن,2024-11-25 12:00:00+03:30,2024-11-25,18935.0,18975.0,-0.2108036890645586
تابش,صندوق س.کالای تابان تمدن,2024-11-26 12:00:00+03:30,2024-11-26,18657.0,18783.0,-0.6708193579300431
تابش,صندوق س.کالای تابان تمدن,2024-11-27 12:00:00+03:30,2024-11-27,18800.0,18871.0,-0.3762386730962853
تابش,صندوق س.کالای تابان تمدن,2024-11-30 12:00:00+03:30,2024-11-30,19254.0,19296.0,-0.2176616915422885
تابش,صندوق س.کالای تابان تمدن,2024-12-01 12:00:00+03:30,2024-12-01,19069.0,18861.0,1.1028047293356662
تابش,صندوق س.کالای تابان تمدن,2024-12-02 12:00:00+03:30,2024-12-02,19145.0,19098.0,0.2460990679652319
تابش,صندوق س.کالای تابان تمدن,2024-12-03 12:00:00+03:30,2024-12-03,19250.0,19190.0,0.3126628452318916
تابش,صندوق س.کالای تابان تمدن,2024-12-04 12:00:00+03:30,2024-12-04,19425.0,19343.0,0.4239259680504575
تابش,صندوق س.کالای تابان تمدن,2024-12-07 12:00:00+03:30,2024-12-07,19224.0,19088.0,0.7124895222129086
تابش,صندوق س.کالای تابان تمدن,2024-12-08 12:00:00+03:30,2024-12-08,19433.0,19399.0,0.1752667663281612
تابش,صندوق س.کالای تابان تمدن,2024-12-09 12:00:00+03:30,2024-12-09,19594.0,19555.0,0.1994374840194323
تابش,صندوق س.کالای تابان تمدن,2024-12-10 12:00:00+03:30,2024-12-10,19728.0,19667.0,0.3101642345044999
تابش,صندوق س.کالای تابان تمدن,2024-12-11 12:00:00+03:30,2024-12-11,20316.0,20091.0,1.119904434821562
تابش,صندوق س.کالای تابان تمدن,2024-12-14 12:00:00+03:30,2024-12-14,20472.0,20459.0,0.0635417175815044
تابش,صندوق س.کالای تابان تمدن,2024-12-15 12:00:00+03:30,2024-12-15,20390.0,20295.0,0.4680955900468095
تابش,صندوق س.کالای تابان تمدن,2024-12-16 12:00:00+03:30,2024-12-16,20772.0,20687.0,0.4108860637115096
تابش,صندوق س.کالای تابان تمدن,2024-12-17 12:00:00+03:30,2024-12-17,20694.0,20678.0,0.0773769223329142
تابش,صندوق س.کالای تابان تمدن,2024-12-18 12:00:00+03:30,2024-12-18,20738.0,20725.0,0.0627261761158021
تابش,صندوق س.کالای تابان تمدن,2024-12-21 12:00:00+03:30,2024-12-21,20050.0,20247.0,-0.9729836518990468
تابش,صندوق س.کالای تابان تمدن,2024-12-22 12:00:00+03:30,2024-12-22,20168.0,20178.0,-0.0495589255624938
تابش,صندوق س.کالای تابان تمدن,2024-12-23 12:00:00+03:30,2024-12-23,20630.0,20562.0,0.3307071296566481
تابش,صندوق س.کالای تابان تمدن,2024-12-24 12:00:00+03:30,2024-12-24,20770.0,20807.0,-0.1778247705099245
تابش,صندوق س.کالای تابان تمدن,2024-12-25 12:00:00+03:30,2024-12-25,20835.0,20765.0,0.3371057067180351
تابش,صندوق س.کالای تابان تمدن,2024-12-28 12:00:00+03:30,2024-12-28,21404.0,21460.0,-0.260950605778192
تابش,صندوق س.کالای تابان تمدن,2024-12-29 12:00:00+03:30,2024-12-29,20630.0,21066.0,-2.0696857495490364
تابش,صندوق س.کالای تابان تمدن,2024-12-30 12:00:00+03:30,2024-12-30,20820.0,21133.0,-1.4810959163393744
تابش,صندوق س.کالای تابان تمدن,2024-12-31 12:00:00+03:30,2024-12-31,20894.0,21358.0,-2.172488060679839
تابش,صندوق س.کالای تابان تمدن,2025-01-01 12:00:00+03:30,2025-01-01,20883.0,21406.0,-2.4432402130243855
تابش,صندوق س.کالای تابان تمدن,2025-01-04 12:00:00+03:30,2025-01-04,20650.0,20787.0,-0.6590657622552557
تابش,صندوق س.کالای تابان تمدن,2025-01-05 12:00:00+03:30,2025-01-05,20800.0,20889.0,-0.4260615635023217
تابش,صندوق س.کالای تابان تمدن,2025-01-06 12:00:00+03:30,2025-01-06,20520.0,20724.0,-0.9843659525188188
تابش,صندوق س.کالای تابان تمدن,2025-01-07 12:00:00+03:30,2025-01-07,20988.0,21095.0,-0.5072292012325196
تابش,صندوق س.کالای تابان تمدن,2025-01-08 12:00:00+03:30,2025-01-08,21160.0,21283.0,-0.5779260442606775
تابش,صندوق س.کالای تابان تمدن,2025-01-11 12:00:00+03:30,2025-01-11,21601.0,21701.0,-0.4608082576839777
تابش,صندوق س.کالای تابان تمدن,2025-01-12 12:00:00+03:30,2025-01-12,21529.0,21553.0,-0.1113534078782536
تابش,صندوق س.کالای تابان تمدن,2025-01-13 12:00:00+03:30,2025-01-13,21729.0,21656.0,0.3370890284447728
تابش,صندوق س.کالای تابان تمدن,2025-01-15 12:00:00+03:30,2025-01-15,21542.0,21499.0,0.2000093027582678
تابش,صندوق س.کالای تابان تمدن,2025-01-18 12:00:00+03:30,2025-01-18,21539.0,21464.0,0.3494222884830413
تابش,صندوق س.کالای تابان تمدن,2025-01-19 12:00:00+03:30,2025-01-19,21520.0,21492.0,0.1302810348036478
تابش,صندوق س.کالای تابان تمدن,2025-01-20 12:00:00+03:30,2025-01-20,21626.0,21604.0,0.1018329938900203
تابش,صندوق س.کالای تابان تمدن,2025-01-21 12:00:00+03:30,2025-01-21,22204.0,22169.0,0.1578781180928323
تابش,صندوق س.کالای تابان تمدن,2025-01-22 12:00:00+03:30,2025-01-22,22706.0,22610.0,0.4245908889871738
تابش,صندوق س.کالای تابان تمدن,2025-01-25 12:00:00+03:30,2025-01-25,23000.0,22900.0,0.4366812227074235
تابش,صندوق س.کالای تابان تمدن,2025-01-26 12:00:00+03:30,2025-01-26,23230.0,23004.0,0.9824378368979308
تابش,صندوق س.کالای تابان تمدن,2025-01-27 12:00:00+03:30,2025-01-27,23273.0,23088.0,0.8012820512820512
تابش,صندوق س.کالای تابان تمدن,2025-01-29 12:00:00+03:30,2025-01-29,22845.0,22834.0,0.0481737759481475
تابش,صندوق س.کالای تابان تمدن,2025-02-01 12:00:00+03:30,2025-02-01,23399.0,23309.0,0.3861169505341285
تابش,صندوق س.کالای تابان تمدن,2025-02-02 12:00:00+03:30,2025-02-02,23630.0,23457.0,0.7375197169288485
تابش,صندوق س.کالای تابان تمدن,2025-02-03 12:00:00+03:30,2025-02-03,23560.0,23455.0,0.4476657429119591
تابش,صندوق س.کالای تابان تمدن,2025-02-04 12:00:00+03:30,2025-02-04,23885.0,23656.0,0.9680419343929658
تابش,صندوق س.کالای تابان تمدن,2025-02-05 12:00:00+03:30,2025-02-05,24747.0,24531.0,0.8805185275773512
تابش,صندوق س.کالای تابان تمدن,2025-02-09 12:00:00+03:30,2025-02-09,27135.0,25833.0,5.040065033097201
تابش,صندوق س.کالای تابان تمدن,2025-02-11 12:00:00+03:30,2025-02-11,26212.0,26330.0,-0.4481579946828712
تابش,صندوق س.کالای تابان تمدن,2025-02-15 12:00:00+03:30,2025-02-15,27425.0,27362.0,0.2302463270228784
تابش,صندوق س.کالای تابان تمدن,2025-02-16 12:00:00+03:30,2025-02-16,27245.0,27146.0,0.3646946143078169
تابش,صندوق س.کالای تابان تمدن,2025-02-17 12:00:00+03:30,2025-02-17,27371.0,27217.0,0.5658228313186612
تابش,صندوق س.کالای تابان تمدن,2025-02-18 12:00:00+03:30,2025-02-18,28240.0,27789.0,1.622944330490482
تابش,صندوق س.کالای تابان تمدن,2025-02-19 12:00:00+03:30,2025-02-19,29270.0,28700.0,1.986062717770035
تابش,صندوق س.کالای تابان تمدن,2025-02-22 12:00:00+03:30,2025-02-22,30195.0,29062.0,3.898561695685087
تابش,صندوق س.کالای تابان تمدن,2025-02-23 12:00:00+03:30,2025-02-23,28996.0,28460.0,1.8833450456781449
تابش,صندوق س.کالای تابان تمدن,2025-02-24 12:00:00+03:30,2025-02-24,28971.0,28507.0,1.627670396744659
تابش,صندوق س.کالای تابان تمدن,2025-02-25 12:00:00+03:30,2025-02-25,28035.0,27958.0,0.2754131196795193
تابش,صندوق س.کالای تابان تمدن,2025-02-26 12:00:00+03:30,2025-02-26,28788.0,28497.0,1.0211601221181177
تابش,صندوق س.کالای تابان تمدن,2025-03-01 12:00:00+03:30,2025-03-01,27688.0,26994.0,2.570941690746092
تابش,صندوق س.کالای تابان تمدن,2025-03-02 12:00:00+03:30,2025-03-02,27237.0,27030.0,0.7658157602663707
تابش,صندوق س.کالای تابان تمدن,2025-03-03 12:00:00+03:30,2025-03-03,26880.0,26831.0,0.1826245760500913
تابش,صندوق س.کالای تابان تمدن,2025-03-04 12:00:00+03:30,2025-03-04,27350.0,27136.0,0.788620283018868
تابش,صندوق س.کالای تابان تمدن,2025-03-05 12:00:00+03:30,2025-03-05,26710.0,26712.0,-0.007487271638215
تابش,صندوق س.کالای تابان تمدن,2025-03-08 12:00:00+03:30,2025-03-08,27759.0,27487.0,0.989558700476589
تابش,صندوق س.کالای تابان تمدن,2025-03-09 12:00:00+03:30,2025-03-09,28484.0,27951.0,1.9069085184787664
تابش,صندوق س.کالای تابان تمدن,2025-03-10 12:00:00+03:30,2025-03-10,28555.0,28421.0,0.471482354596953
تابش,صندوق س.کالای تابان تمدن,2025-03-11 12:00:00+03:30,2025-03-11,28312.0,27868.0,1.593225204535668
تابش,صندوق س.کالای تابان تمدن,2025-03-12 12:00:00+03:30,2025-03-12,28185.0,28064.0,0.4311573546180159
تابش,صندوق س.کالای تابان تمدن,2025-03-15 12:00:00+03:30,2025-03-15,28200.0,28238.0,-0.1345704369997875
تابش,صندوق س.کالای تابان تمدن,2025-03-16 12:00:00+03:30,2025-03-16,29340.0,29020.0,1.1026878015161956
تابش,صندوق س.کالای تابان تمدن,2025-03-17 12:00:00+03:30,2025-03-17,31068.0,30389.0,2.2343611175096254
تابش,صندوق س.کالای تابان تمدن,2025-03-18 12:00:00+03:30,2025-03-18,32470.0,31902.0,1.7804526361983577
تابش,صندوق س.کالای تابان تمدن,2025-03-25 12:00:00+03:30,2025-03-25,32847.0,33167.0,-0.9648144239756384
تابش,صندوق س.کالای تابان تمدن,2025-03-26 12:00:00+03:30,2025-03-26,34108.0,34308.0,-0.5829544129649061
تابش,صندوق س.کالای تابان تمدن,2025-03-29 12:00:00+03:30,2025-03-29,36184.0,35677.0,1.421083611290187
تابش,صندوق س.کالای تابان تمدن,2025-03-30 12:00:00+03:30,2025-03-30,34812.0,35051.0,-0.6818635702262418
تابش,صندوق س.کالای تابان تمدن,2025-04-05 12:00:00+03:30,2025-04-05,32630.0,33228.0,-1.7996870109546166
تابش,صندوق س.کالای تابان تمدن,2025-04-06 12:00:00+03:30,2025-04-06,33780.0,33664.0,0.3445817490494297
تابش,صندوق س.کالای تابان تمدن,2025-04-07 12:00:00+03:30,2025-04-07,34360.0,34098.0,0.7683735116429116
تابش,صندوق س.کالای تابان تمدن,2025-04-08 12:00:00+03:30,2025-04-08,30980.0,32406.0,-4.4004196753687586
تابش,صندوق س.کالای تابان تمدن,2025-04-09 12:00:00+03:30,2025-04-09,30400.0,31175.0,-2.4859663191659984
تابش,صندوق س.کالای تابان تمدن,2025-04-12 12:00:00+03:30,2025-04-12,28770.0,30317.0,-5.102747633341029
تابش,صندوق س.کالای تابان تمدن,2025-04-13 12:00:00+03:30,2025-04-13,26602.0,29153.0,-8.750385895105135
تابش,صندوق س.کالای تابان تمدن,2025-04-14 12:00:00+03:30,2025-04-14,27500.0,27796.0,-1.0649014246654196
تابش,صندوق س.کالای تابان تمدن,2025-04-15 12:00:00+03:30,2025-04-15,27360.0,28013.0,-2.331060579016885
تابش,صندوق س.کالای تابان تمدن,2025-04-16 12:00:00+03:30,2025-04-16,27505.0,28242.0,-2.6095885560512713
تابش,صندوق س.کالای تابان تمدن,2025-04-19 12:00:00+03:30,2025-04-19,25569.0,26826.0,-4.685752628047417
تابش,صندوق س.کالای تابان تمدن,2025-04-20 12:00:00+03:30,2025-04-20,24906.0,25973.0,-4.108112270434682
تابش,صندوق س.کالای تابان تمدن,2025-04-21 12:00:00+03:30,2025-04-21,25600.0,27034.0,-5.304431456684176
تابش,صندوق س.کالای تابان تمدن,2025-04-22 12:00:00+03:30,2025-04-22,24481.0,25847.0,-5.284946028552636
تابش,صندوق س.کالای تابان تمدن,2025-04-23 12:00:00+03:30,2025-04-23,24300.0,26168.0,-7.138489758483645
تابش,صندوق س.کالای تابان تمدن,2025-04-26 12:00:00+03:30,2025-04-26,24870.0,26326.0,-5.530654106206792
تابش,صندوق س.کالای تابان تمدن,2025-04-27 12:00:00+03:30,2025-04-27,25495.0,27145.0,-6.078467489408731
تابش,صندوق س.کالای تابان تمدن,2025-04-28 12:00:00+03:30,2025-04-28,25121.0,26182.0,-4.052402413872126
تابش,صندوق س.کالای تابان تمدن,2025-04-29 12:00:00+03:30,2025-04-29,25552.0,26070.0,-1.9869581894898352
تابش,صندوق س.کالای تابان تمدن,2025-04-30 12:00:00+03:30,2025-04-30,25700.0,26109.0,-1.5665096326937071
تابش,صندوق س.کالای تابان تمدن,2025-05-03 12:00:00+03:30,2025-05-03,27497.0,27382.0,0.4199839310495946
تابش,صندوق س.کالای تابان تمدن,2025-05-04 12:00:00+03:30,2025-05-04,27773.0,27983.0,-0.7504556337776507
تابش,صندوق س.کالای تابان تمدن,2025-05-05 12:00:00+03:30,2025-05-05,27007.0,27184.0,-0.6511183048852266
تابش,صندوق س.کالای تابان تمدن,2025-05-06 12:00:00+03:30,2025-05-06,26545.0,27113.0,-2.094936008556781
تابش,صندوق س.کالای تابان تمدن,2025-05-07 12:00:00+03:30,2025-05-07,26640.0,27012.0,-1.3771657041314973
تابش,صندوق س.کالای تابان تمدن,2025-05-10 12:00:00+03:30,2025-05-10,27300.0,27380.0,-0.2921840759678598
تابش,صندوق س.کالای تابان تمدن,2025-05-11 12:00:00+03:30,2025-05-11,26800.0,27042.0,-0.8949042230604245
تابش,صندوق س.کالای تابان تمدن,2025-05-12 12:00:00+03:30,2025-05-12,26880.0,26800.0,0.2985074626865672
تابش,صندوق س.کالای تابان تمدن,2025-05-13 12:00:00+03:30,2025-05-13,26760.0,26835.0,-0.2794857462269424
تابش,صندوق س.کالای تابان تمدن,2025-05-14 12:00:00+03:30,2025-05-14,26300.0,26483.0,-0.6910093267379074
تابش,صندوق س.کالای تابان تمدن,2025-05-17 12:00:00+03:30,2025-05-17,25699.0,25921.0,-0.8564484394892171
تابش,صندوق س.کالای تابان تمدن,2025-05-18 12:00:00+03:30,2025-05-18,25200.0,25053.0,0.586756077116513
تابش,صندوق س.کالای تابان تمدن,2025-05-19 12:00:00+03:30,2025-05-19,25541.0,25773.0,-0.9001668412679936
تابش,صندوق س.کالای تابان تمدن,2025-05-20 12:00:00+03:30,2025-05-20,26958.0,27041.0,-0.3069413113420361
تابش,صندوق س.کالای تابان تمدن,2025-05-21 12:00:00+03:30,2025-05-21,26551.0,27068.0,-1.9100044332791488
تابش,صندوق س.کالای تابان تمدن,2025-05-24 12:00:00+03:30,2025-05-24,26620.0,26809.0,-0.7049871311872878
تابش,صندوق س.کالای تابان تمدن,2025-05-25 12:00:00+03:30,2025-05-25,26361.0,26773.0,-1.5388637806745602
تابش,صندوق س.کالای تابان تمدن,2025-05-26 12:00:00+03:30,2025-05-26,25965.0,26477.0,-1.9337538240737244
تابش,صندوق س.کالای تابان تمدن,2025-05-27 12:00:00+03:30,2025-05-27,26081.0,26515.0,-1.636809353196304
تابش,صندوق س.کالای تابان تمدن,2025-05-28 12:00:00+03:30,2025-05-28,26250.0,26622.0,-1.3973405454135677
تابش,صندوق س.کالای تابان تمدن,2025-05-31 12:00:00+03:30,2025-05-31,25940.0,26323.0,-1.45500132963568
تابش,صندوق س.کالای تابان تمدن,2025-06-01 12:00:00+03:30,2025-06-01,25969.0,26195.0,-0.8627600687154038
تابش,صندوق س.کالای تابان تمدن,2025-06-02 12:00:00+03:30,2025-06-02,26338.0,26647.0,-1.1596052088415207
تابش,صندوق س.کالای تابان تمدن,2025-06-03 12:00:00+03:30,2025-06-03,26520.0,26822.0,-1.1259413913951233
تابش,صندوق س.کالای تابان تمدن,2025-06-07 12:00:00+03:30,2025-06-07,26544.0,26450.0,0.3553875236294896
تابش,صندوق س.کالای تابان تمدن,2025-06-08 12:00:00+03:30,2025-06-08,26560.0,26642.0,-0.3077847008482847
تابش,صندوق س.کالای تابان تمدن,2025-06-09 12:00:00+03:30,2025-06-09,26841.0,26987.0,-0.5410012228109831
تابش,صندوق س.کالای تابان تمدن,2025-06-10 12:00:00+03:30,2025-06-10,26300.0,26466.0,-0.6272198292148418
تابش,صندوق س.کالای تابان تمدن,2025-06-11 12:00:00+03:30,2025-06-11,26666.0,27047.0,-1.4086590009982625
تابش,صندوق س.کالای تابان تمدن,2025-06-28 12:00:00+03:30,2025-06-28,27125.0,27757.0,-2.2769031235364054
تابش,صندوق س.کالای تابان تمدن,2025-06-29 12:00:00+03:30,2025-06-29,29145.0,29127.0,0.0617983314450509
